index,base_smiles,ligand_smiles,solvent_smiles,concentration,temp,yield
1012,O=C([O-])C.[K+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CCCCOC(C)=O,0.1,105,7.74
1013,O=C([O-])C.[K+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CCCCOC(C)=O,0.1,105,41.35
1014,O=C([O-])C.[K+],CP(C)C1=CC=CC=C1,CCCCOC(C)=O,0.1,105,0
1015,O=C([O-])C(C)(C)C.[K+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CCCCOC(C)=O,0.1,105,18.21
1016,O=C([O-])C(C)(C)C.[K+],CP(C1=CC=CC=C1)C2=CC=CC=C2,CCCCOC(C)=O,0.1,105,0
1017,O=C([O-])C(C)(C)C.[K+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CCCCOC(C)=O,0.1,105,20.21
1018,O=C([O-])C(C)(C)C.[K+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CCCCOC(C)=O,0.1,105,5.98
1019,O=C([O-])C(C)(C)C.[K+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CCCCOC(C)=O,0.1,105,36.23
1020,O=C([O-])C(C)(C)C.[K+],CP(C)C1=CC=CC=C1,CCCCOC(C)=O,0.1,105,0
1021,O=C([O-])C.[Cs+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CCCCOC(C)=O,0.1,105,15.72
1022,O=C([O-])C.[Cs+],CP(C1=CC=CC=C1)C2=CC=CC=C2,CCCCOC(C)=O,0.1,105,0
1023,O=C([O-])C.[Cs+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CCCCOC(C)=O,0.1,105,8.11
1024,O=C([O-])C.[Cs+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CCCCOC(C)=O,0.1,105,3.08
1025,O=C([O-])C.[Cs+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CCCCOC(C)=O,0.1,105,45.01
1026,O=C([O-])C.[Cs+],CP(C)C1=CC=CC=C1,CCCCOC(C)=O,0.1,105,0
1027,O=C([O-])C(C)(C)C.[Cs+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CCCCOC(C)=O,0.1,105,14.51
1028,O=C([O-])C(C)(C)C.[Cs+],CP(C1=CC=CC=C1)C2=CC=CC=C2,CCCCOC(C)=O,0.1,105,0
1029,O=C([O-])C(C)(C)C.[Cs+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CCCCOC(C)=O,0.1,105,20.63
1030,O=C([O-])C(C)(C)C.[Cs+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CCCCOC(C)=O,0.1,105,2.41
1031,O=C([O-])C(C)(C)C.[Cs+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CCCCOC(C)=O,0.1,105,24
1032,O=C([O-])C(C)(C)C.[Cs+],CP(C)C1=CC=CC=C1,CCCCOC(C)=O,0.1,105,0
1033,O=C([O-])C.[K+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CC1=CC=C(C)C=C1,0.1,105,8.45
1034,O=C([O-])C.[K+],CP(C1=CC=CC=C1)C2=CC=CC=C2,CC1=CC=C(C)C=C1,0.1,105,0
1035,O=C([O-])C.[K+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CC1=CC=C(C)C=C1,0.1,105,0.83
1036,O=C([O-])C.[K+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CC1=CC=C(C)C=C1,0.1,105,5.36
1037,O=C([O-])C.[K+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CC1=CC=C(C)C=C1,0.1,105,35.6
1038,O=C([O-])C.[K+],CP(C)C1=CC=CC=C1,CC1=CC=C(C)C=C1,0.1,105,0
1039,O=C([O-])C(C)(C)C.[K+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CC1=CC=C(C)C=C1,0.1,105,19.32
1040,O=C([O-])C(C)(C)C.[K+],CP(C1=CC=CC=C1)C2=CC=CC=C2,CC1=CC=C(C)C=C1,0.1,105,0
1041,O=C([O-])C(C)(C)C.[K+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CC1=CC=C(C)C=C1,0.1,105,10.98
1042,O=C([O-])C(C)(C)C.[K+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CC1=CC=C(C)C=C1,0.1,105,9.9
1043,O=C([O-])C(C)(C)C.[K+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CC1=CC=C(C)C=C1,0.1,105,32.37
1044,O=C([O-])C(C)(C)C.[K+],CP(C)C1=CC=CC=C1,CC1=CC=C(C)C=C1,0.1,105,0
1045,O=C([O-])C.[Cs+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CC1=CC=C(C)C=C1,0.1,105,30.29
1046,O=C([O-])C.[Cs+],CP(C1=CC=CC=C1)C2=CC=CC=C2,CC1=CC=C(C)C=C1,0.1,105,0
1047,O=C([O-])C.[Cs+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CC1=CC=C(C)C=C1,0.1,105,14.97
1048,O=C([O-])C.[Cs+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CC1=CC=C(C)C=C1,0.1,105,7.15
1049,O=C([O-])C.[Cs+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CC1=CC=C(C)C=C1,0.1,105,68.35
1050,O=C([O-])C.[Cs+],CP(C)C1=CC=CC=C1,CC1=CC=C(C)C=C1,0.1,105,0
1051,O=C([O-])C(C)(C)C.[Cs+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CC1=CC=C(C)C=C1,0.1,105,10.05
1052,O=C([O-])C(C)(C)C.[Cs+],CP(C1=CC=CC=C1)C2=CC=CC=C2,CC1=CC=C(C)C=C1,0.1,105,0
1053,O=C([O-])C(C)(C)C.[Cs+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CC1=CC=C(C)C=C1,0.1,105,9.89
1054,O=C([O-])C(C)(C)C.[Cs+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CC1=CC=C(C)C=C1,0.1,105,8.06
1055,O=C([O-])C(C)(C)C.[Cs+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CC1=CC=C(C)C=C1,0.1,105,16.46
1056,O=C([O-])C(C)(C)C.[Cs+],CP(C)C1=CC=CC=C1,CC1=CC=C(C)C=C1,0.1,105,0
1057,O=C([O-])C.[K+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CC(N(C)C)=O,0.1,120,60.48
1058,O=C([O-])C.[K+],CP(C1=CC=CC=C1)C2=CC=CC=C2,CC(N(C)C)=O,0.1,120,10.51
1059,O=C([O-])C.[K+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CC(N(C)C)=O,0.1,120,15.42
1060,O=C([O-])C.[K+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CC(N(C)C)=O,0.1,120,75.12
1061,O=C([O-])C.[K+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CC(N(C)C)=O,0.1,120,83.22
1062,O=C([O-])C.[K+],CP(C)C1=CC=CC=C1,CC(N(C)C)=O,0.1,120,3.59
1063,O=C([O-])C(C)(C)C.[K+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CC(N(C)C)=O,0.1,120,76.02
1064,O=C([O-])C(C)(C)C.[K+],CP(C1=CC=CC=C1)C2=CC=CC=C2,CC(N(C)C)=O,0.1,120,30.15
1065,O=C([O-])C(C)(C)C.[K+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CC(N(C)C)=O,0.1,120,49.17
1066,O=C([O-])C(C)(C)C.[K+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CC(N(C)C)=O,0.1,120,70.26
1067,O=C([O-])C(C)(C)C.[K+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CC(N(C)C)=O,0.1,120,87.59
1068,O=C([O-])C(C)(C)C.[K+],CP(C)C1=CC=CC=C1,CC(N(C)C)=O,0.1,120,3.35
1069,O=C([O-])C.[Cs+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CC(N(C)C)=O,0.1,120,29.06
1070,O=C([O-])C.[Cs+],CP(C1=CC=CC=C1)C2=CC=CC=C2,CC(N(C)C)=O,0.1,120,4.61
1071,O=C([O-])C.[Cs+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CC(N(C)C)=O,0.1,120,26.78
1072,O=C([O-])C.[Cs+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CC(N(C)C)=O,0.1,120,67.63
1073,O=C([O-])C.[Cs+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CC(N(C)C)=O,0.1,120,81.63
1074,O=C([O-])C.[Cs+],CP(C)C1=CC=CC=C1,CC(N(C)C)=O,0.1,120,19.02
1075,O=C([O-])C(C)(C)C.[Cs+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CC(N(C)C)=O,0.1,120,62.32
1076,O=C([O-])C(C)(C)C.[Cs+],CP(C1=CC=CC=C1)C2=CC=CC=C2,CC(N(C)C)=O,0.1,120,3.7
1077,O=C([O-])C(C)(C)C.[Cs+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CC(N(C)C)=O,0.1,120,45.17
1078,O=C([O-])C(C)(C)C.[Cs+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CC(N(C)C)=O,0.1,120,13.46
1079,O=C([O-])C(C)(C)C.[Cs+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CC(N(C)C)=O,0.1,120,83.85
1080,O=C([O-])C(C)(C)C.[Cs+],CP(C)C1=CC=CC=C1,CC(N(C)C)=O,0.1,120,0
1081,O=C([O-])C.[K+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CCCC#N,0.1,120,13.89
1082,O=C([O-])C.[K+],CP(C1=CC=CC=C1)C2=CC=CC=C2,CCCC#N,0.1,120,0
1083,O=C([O-])C.[K+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CCCC#N,0.1,120,22.06
1084,O=C([O-])C.[K+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CCCC#N,0.1,120,20.08
1085,O=C([O-])C.[K+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CCCC#N,0.1,120,67.57
1086,O=C([O-])C.[K+],CP(C)C1=CC=CC=C1,CCCC#N,0.1,120,0
1087,O=C([O-])C(C)(C)C.[K+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CCCC#N,0.1,120,40.02
1088,O=C([O-])C(C)(C)C.[K+],CP(C1=CC=CC=C1)C2=CC=CC=C2,CCCC#N,0.1,120,0
1089,O=C([O-])C(C)(C)C.[K+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CCCC#N,0.1,120,56.45
1090,O=C([O-])C(C)(C)C.[K+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CCCC#N,0.1,120,16.47
1091,O=C([O-])C(C)(C)C.[K+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CCCC#N,0.1,120,70.51
1092,O=C([O-])C(C)(C)C.[K+],CP(C)C1=CC=CC=C1,CCCC#N,0.1,120,0
1093,O=C([O-])C.[Cs+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CCCC#N,0.1,120,13.75
1094,O=C([O-])C.[Cs+],CP(C1=CC=CC=C1)C2=CC=CC=C2,CCCC#N,0.1,120,0
1095,O=C([O-])C.[Cs+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CCCC#N,0.1,120,40.61
1096,O=C([O-])C.[Cs+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CCCC#N,0.1,120,23.5
1097,O=C([O-])C.[Cs+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CCCC#N,0.1,120,88.82
1098,O=C([O-])C.[Cs+],CP(C)C1=CC=CC=C1,CCCC#N,0.1,120,0
1099,O=C([O-])C(C)(C)C.[Cs+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CCCC#N,0.1,120,37.73
1100,O=C([O-])C(C)(C)C.[Cs+],CP(C1=CC=CC=C1)C2=CC=CC=C2,CCCC#N,0.1,120,0
1101,O=C([O-])C(C)(C)C.[Cs+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CCCC#N,0.1,120,48.15
1102,O=C([O-])C(C)(C)C.[Cs+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CCCC#N,0.1,120,12.12
1103,O=C([O-])C(C)(C)C.[Cs+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CCCC#N,0.1,120,71.57
1104,O=C([O-])C(C)(C)C.[Cs+],CP(C)C1=CC=CC=C1,CCCC#N,0.1,120,0
1105,O=C([O-])C.[K+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CCCCOC(C)=O,0.1,120,21.34
1106,O=C([O-])C.[K+],CP(C1=CC=CC=C1)C2=CC=CC=C2,CCCCOC(C)=O,0.1,120,0
1107,O=C([O-])C.[K+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CCCCOC(C)=O,0.1,120,11.31
1108,O=C([O-])C.[K+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CCCCOC(C)=O,0.1,120,7.82
1109,O=C([O-])C.[K+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CCCCOC(C)=O,0.1,120,51.37
1110,O=C([O-])C.[K+],CP(C)C1=CC=CC=C1,CCCCOC(C)=O,0.1,120,0
1111,O=C([O-])C(C)(C)C.[K+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CCCCOC(C)=O,0.1,120,21
1112,O=C([O-])C(C)(C)C.[K+],CP(C1=CC=CC=C1)C2=CC=CC=C2,CCCCOC(C)=O,0.1,120,0.31
1113,O=C([O-])C(C)(C)C.[K+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CCCCOC(C)=O,0.1,120,35.43
1114,O=C([O-])C(C)(C)C.[K+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CCCCOC(C)=O,0.1,120,6.73
1115,O=C([O-])C(C)(C)C.[K+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CCCCOC(C)=O,0.1,120,42.62
1116,O=C([O-])C(C)(C)C.[K+],CP(C)C1=CC=CC=C1,CCCCOC(C)=O,0.1,120,0
1117,O=C([O-])C.[Cs+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CCCCOC(C)=O,0.1,120,14.73
1118,O=C([O-])C.[Cs+],CP(C1=CC=CC=C1)C2=CC=CC=C2,CCCCOC(C)=O,0.1,120,0
1119,O=C([O-])C.[Cs+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CCCCOC(C)=O,0.1,120,29.75
1120,O=C([O-])C.[Cs+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CCCCOC(C)=O,0.1,120,4.06
1121,O=C([O-])C.[Cs+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CCCCOC(C)=O,0.1,120,57.84
1122,O=C([O-])C.[Cs+],CP(C)C1=CC=CC=C1,CCCCOC(C)=O,0.1,120,0
1123,O=C([O-])C(C)(C)C.[Cs+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CCCCOC(C)=O,0.1,120,15.21
1124,O=C([O-])C(C)(C)C.[Cs+],CP(C1=CC=CC=C1)C2=CC=CC=C2,CCCCOC(C)=O,0.1,120,0
1125,O=C([O-])C(C)(C)C.[Cs+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CCCCOC(C)=O,0.1,120,42.04
1126,O=C([O-])C(C)(C)C.[Cs+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CCCCOC(C)=O,0.1,120,2.48
1127,O=C([O-])C(C)(C)C.[Cs+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CCCCOC(C)=O,0.1,120,26.74
1128,O=C([O-])C(C)(C)C.[Cs+],CP(C)C1=CC=CC=C1,CCCCOC(C)=O,0.1,120,0
1129,O=C([O-])C.[K+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CC1=CC=C(C)C=C1,0.1,120,9.72
1130,O=C([O-])C.[K+],CP(C1=CC=CC=C1)C2=CC=CC=C2,CC1=CC=C(C)C=C1,0.1,120,0
1131,O=C([O-])C.[K+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CC1=CC=C(C)C=C1,0.1,120,7.43
1132,O=C([O-])C.[K+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CC1=CC=C(C)C=C1,0.1,120,7.03
1133,O=C([O-])C.[K+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CC1=CC=C(C)C=C1,0.1,120,46.75
1134,O=C([O-])C.[K+],CP(C)C1=CC=CC=C1,CC1=CC=C(C)C=C1,0.1,120,0
1135,O=C([O-])C(C)(C)C.[K+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CC1=CC=C(C)C=C1,0.1,120,16.71
1136,O=C([O-])C(C)(C)C.[K+],CP(C1=CC=CC=C1)C2=CC=CC=C2,CC1=CC=C(C)C=C1,0.1,120,0
1137,O=C([O-])C(C)(C)C.[K+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CC1=CC=C(C)C=C1,0.1,120,21.25
1138,O=C([O-])C(C)(C)C.[K+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CC1=CC=C(C)C=C1,0.1,120,11.69
1139,O=C([O-])C(C)(C)C.[K+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CC1=CC=C(C)C=C1,0.1,120,40.85
1140,O=C([O-])C(C)(C)C.[K+],CP(C)C1=CC=CC=C1,CC1=CC=C(C)C=C1,0.1,120,0
1141,O=C([O-])C.[Cs+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CC1=CC=C(C)C=C1,0.1,120,19.04
1142,O=C([O-])C.[Cs+],CP(C1=CC=CC=C1)C2=CC=CC=C2,CC1=CC=C(C)C=C1,0.1,120,0
1143,O=C([O-])C.[Cs+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CC1=CC=C(C)C=C1,0.1,120,21.42
1144,O=C([O-])C.[Cs+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CC1=CC=C(C)C=C1,0.1,120,8.31
1145,O=C([O-])C.[Cs+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CC1=CC=C(C)C=C1,0.1,120,62.73
1146,O=C([O-])C.[Cs+],CP(C)C1=CC=CC=C1,CC1=CC=C(C)C=C1,0.1,120,0
1147,O=C([O-])C(C)(C)C.[Cs+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CC1=CC=C(C)C=C1,0.1,120,14.75
1148,O=C([O-])C(C)(C)C.[Cs+],CP(C1=CC=CC=C1)C2=CC=CC=C2,CC1=CC=C(C)C=C1,0.1,120,0
1149,O=C([O-])C(C)(C)C.[Cs+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CC1=CC=C(C)C=C1,0.1,120,9.03
1150,O=C([O-])C(C)(C)C.[Cs+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CC1=CC=C(C)C=C1,0.1,120,8.89
1151,O=C([O-])C(C)(C)C.[Cs+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CC1=CC=C(C)C=C1,0.1,120,20.03
1152,O=C([O-])C(C)(C)C.[Cs+],CP(C)C1=CC=CC=C1,CC1=CC=C(C)C=C1,0.1,120,0
1153,O=C([O-])C.[K+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CC(N(C)C)=O,0.057,90,14.53
1154,O=C([O-])C.[K+],CP(C1=CC=CC=C1)C2=CC=CC=C2,CC(N(C)C)=O,0.057,90,7.3
1155,O=C([O-])C.[K+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CC(N(C)C)=O,0.057,90,3.06
1156,O=C([O-])C.[K+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CC(N(C)C)=O,0.057,90,72.24
1157,O=C([O-])C.[K+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CC(N(C)C)=O,0.057,90,30.41
1158,O=C([O-])C.[K+],CP(C)C1=CC=CC=C1,CC(N(C)C)=O,0.057,90,0
1159,O=C([O-])C(C)(C)C.[K+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CC(N(C)C)=O,0.057,90,26.56
1160,O=C([O-])C(C)(C)C.[K+],CP(C1=CC=CC=C1)C2=CC=CC=C2,CC(N(C)C)=O,0.057,90,5.02
1161,O=C([O-])C(C)(C)C.[K+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CC(N(C)C)=O,0.057,90,12.98
1162,O=C([O-])C(C)(C)C.[K+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CC(N(C)C)=O,0.057,90,7.12
1163,O=C([O-])C(C)(C)C.[K+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CC(N(C)C)=O,0.057,90,62.75
