,base_name,fluoride_name,substrate_name,base_smiles,fluoride_smiles,substrate_smiles,yield
727,MTBD,3-CF3,s37,CN1CCCN2CCCN=C21,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,ClC(C=C1)=CC=C1/C=C2C3=C(C(C(CN(CCCC)CCCC)O)=CC(Cl)=C3)C4=CC=C(Cl)C=C4\2,81
728,MTBD,3-NO2,s37,CN1CCCN2CCCN=C21,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,ClC(C=C1)=CC=C1/C=C2C3=C(C(C(CN(CCCC)CCCC)O)=CC(Cl)=C3)C4=CC=C(Cl)C=C4\2,82
729,MTBD,PBSF,s37,CN1CCCN2CCCN=C21,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,ClC(C=C1)=CC=C1/C=C2C3=C(C(C(CN(CCCC)CCCC)O)=CC(Cl)=C3)C4=CC=C(Cl)C=C4\2,84
730,BTMG,3-Cl,s37,CN(C)/C(N(C)C)=N/C(C)(C)C,ClC1=CC=C(S(=O)(F)=O)C=C1,ClC(C=C1)=CC=C1/C=C2C3=C(C(C(CN(CCCC)CCCC)O)=CC(Cl)=C3)C4=CC=C(Cl)C=C4\2,64
731,BTMG,PyFluor,s37,CN(C)/C(N(C)C)=N/C(C)(C)C,O=S(C1=CC=CC=N1)(F)=O,ClC(C=C1)=CC=C1/C=C2C3=C(C(C(CN(CCCC)CCCC)O)=CC(Cl)=C3)C4=CC=C(Cl)C=C4\2,59
732,BTMG,3-CF3,s37,CN(C)/C(N(C)C)=N/C(C)(C)C,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,ClC(C=C1)=CC=C1/C=C2C3=C(C(C(CN(CCCC)CCCC)O)=CC(Cl)=C3)C4=CC=C(Cl)C=C4\2,78
733,BTMG,3-NO2,s37,CN(C)/C(N(C)C)=N/C(C)(C)C,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,ClC(C=C1)=CC=C1/C=C2C3=C(C(C(CN(CCCC)CCCC)O)=CC(Cl)=C3)C4=CC=C(Cl)C=C4\2,86
734,BTMG,PBSF,s37,CN(C)/C(N(C)C)=N/C(C)(C)C,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,ClC(C=C1)=CC=C1/C=C2C3=C(C(C(CN(CCCC)CCCC)O)=CC(Cl)=C3)C4=CC=C(Cl)C=C4\2,84
735,BTPP,3-Cl,s37,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,ClC1=CC=C(S(=O)(F)=O)C=C1,ClC(C=C1)=CC=C1/C=C2C3=C(C(C(CN(CCCC)CCCC)O)=CC(Cl)=C3)C4=CC=C(Cl)C=C4\2,78
736,BTPP,PyFluor,s37,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=CC=N1)(F)=O,ClC(C=C1)=CC=C1/C=C2C3=C(C(C(CN(CCCC)CCCC)O)=CC(Cl)=C3)C4=CC=C(Cl)C=C4\2,66
737,BTPP,3-CF3,s37,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,ClC(C=C1)=CC=C1/C=C2C3=C(C(C(CN(CCCC)CCCC)O)=CC(Cl)=C3)C4=CC=C(Cl)C=C4\2,78
738,BTPP,3-NO2,s37,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,ClC(C=C1)=CC=C1/C=C2C3=C(C(C(CN(CCCC)CCCC)O)=CC(Cl)=C3)C4=CC=C(Cl)C=C4\2,76
739,BTPP,PBSF,s37,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,ClC(C=C1)=CC=C1/C=C2C3=C(C(C(CN(CCCC)CCCC)O)=CC(Cl)=C3)C4=CC=C(Cl)C=C4\2,82
